GEOID,County Name,State Name,SFSP Eligible,CACFP Eligible,SFSP Percent,CACFP Percent,Source FY,Source Name,Source URL
"480079503012","Aransas County","TX","Y","Y","100","100","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480079503013","Aransas County","TX","N","N","12","25","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480079503021","Aransas County","TX","N","N","40","44.9","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480079503022","Aransas County","TX","N","N","23","33.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480079504001","Aransas County","TX","Y","Y","43.2","72.7","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480079504002","Aransas County","TX","N","N","2.7","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480079504003","Aransas County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480079504004","Aransas County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480079505011","Aransas County","TX","Y","Y","89.1","86.8","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480079505012","Aransas County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480079505021","Aransas County","TX","Y","Y","71.3","61.8","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480079505022","Aransas County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480079505031","Aransas County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480079505032","Aransas County","TX","N","N","12.2","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480079505033","Aransas County","TX","N","N","26.7","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480079900000","Aransas County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480090201001","Archer County","TX","N","N","8.5","4","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480090201002","Archer County","TX","N","N","26.5","37.1","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480090202001","Archer County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480090202002","Archer County","TX","Y","Y","61.5","65.7","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480090202003","Archer County","TX","N","N","15.8","12.1","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480090203001","Archer County","TX","N","N","23.8","14.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480090203002","Archer County","TX","Y","Y","76.9","71.4","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480090203003","Archer County","TX","N","N","23.1","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480090203004","Archer County","TX","Y","Y","50","59.1","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480119501001","Armstrong County","TX","Y","Y","57.1","66.7","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480119501002","Armstrong County","TX","N","N","25.7","23.1","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480119501003","Armstrong County","TX","N","N","25","33.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480139601011","Atascosa County","TX","N","N","5.8","2.2","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480139601012","Atascosa County","TX","N","N","32.9","36.4","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480139601021","Atascosa County","TX","Y","Y","86.5","94.4","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480139601022","Atascosa County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480139601023","Atascosa County","TX","Y","Y","100","100","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480139602031","Atascosa County","TX","N","N","44.7","40.7","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480139602032","Atascosa County","TX","N","N","20.7","4","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480139602041","Atascosa County","TX","N","N","4.1","0.8","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480139602042","Atascosa County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480139602051","Atascosa County","TX","N","N","29.4","37.1","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480139602061","Atascosa County","TX","Y","Y","57","53.8","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480139602062","Atascosa County","TX","N","N","29.7","12.2","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480139602063","Atascosa County","TX","Y","Y","59","62.5","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480139603001","Atascosa County","TX","Y","Y","58.2","65.1","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480139603002","Atascosa County","TX","Y","Y","52.8","42.9","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480139604011","Atascosa County","TX","Y","Y","54.4","46.2","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480139604012","Atascosa County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480139604031","Atascosa County","TX","Y","Y","51.7","62.5","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480139604032","Atascosa County","TX","Y","Y","68.9","100","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480139604033","Atascosa County","TX","N","N","38.5","37.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480139604041","Atascosa County","TX","N","N","23.8","16.1","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480139604042","Atascosa County","TX","Y","Y","94.2","88.7","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480139605001","Atascosa County","TX","N","N","13.9","7.9","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480139605002","Atascosa County","TX","Y","Y","90.6","100","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480139606011","Atascosa County","TX","Y","Y","63.8","57.1","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480139606012","Atascosa County","TX","N","N","26.1","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480139606021","Atascosa County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480139606022","Atascosa County","TX","N","N","9.4","3.4","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480139606023","Atascosa County","TX","Y","Y","84.2","93.5","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480157601001","Austin County","TX","Y","Y","66.3","71.9","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480157601002","Austin County","TX","N","N","41.2","39.4","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480157602011","Austin County","TX","N","N","40.4","26.7","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480157602012","Austin County","TX","N","N","45.6","39.1","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480157602021","Austin County","TX","N","N","26.5","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480157602022","Austin County","TX","N","N","17","5.4","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480157603011","Austin County","TX","N","N","33.3","33.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480157603012","Austin County","TX","N","N","45.8","41.5","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480157603021","Austin County","TX","Y","Y","64.8","81.5","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480157603022","Austin County","TX","N","N","44","28.6","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480157603023","Austin County","TX","Y","Y","58.8","71.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480157604001","Austin County","TX","N","N","8.4","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480157604002","Austin County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480157604003","Austin County","TX","Y","Y","33.3","50","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480157605011","Austin County","TX","Y","Y","27.4","50","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480157605012","Austin County","TX","N","N","14.3","16.7","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480157605013","Austin County","TX","N","N","42.9","14.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480157605021","Austin County","TX","N","N","1.7","5.7","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480157605022","Austin County","TX","N","N","46.1","22.9","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480157605023","Austin County","TX","Y","Y","76.6","82.4","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480157605024","Austin County","TX","N","N","34.6","35.4","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480179501011","Bailey County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480179501012","Bailey County","TX","N","N","2.4","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480179501013","Bailey County","TX","Y","Y","76.6","72.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"480179501021","Bailey County","TX","Y","Y","84.3","88.5","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
